scrape_date,name,brand,category,country,currency,price,price_eur,bottle_size_ml,price_per_ml,amazon_rating,amazon_reviews,availability,amazon_url,fragrantica_url,year,rating,votes,gender,fragrance_family,main_accords,perfumers,top_notes,middle_notes,base_notes,votes_love,votes_like,votes_ok,votes_dislike,votes_hate,season_spring,season_summer,season_fall,season_winter,wear_day,wear_night
2026-05-14,Hawas Elixir,Rasasi,arabic,UAE,AED,89.0,20.69,100.0,0.2069,4.3,,in_stock,https://www.amazon.ae/s?k=Rasasi+Hawas+Elixir+100ml,https://www.fragrantica.com/perfume/Rasasi/Hawas-Elixir-110808.html,,4.52,1062,unisex,Oriental Vanilla,"vanilla, aromatic, green, sweet, fresh spicy, warm spicy, amber, chocolate, lavender, powdery","Perfumers, Perfumers","Mint, Bergamot, Artemisia","Dark Chocolate, Lavender, Benzoin","Vanilla, Tonka Bean, White Musk",697,264,66,23,12,328.0,90.0,666.0,807.0,295.0,719.0
2026-05-14,Hawas Viper,Rasasi,arabic,UAE,AED,89.0,20.69,100.0,0.2069,4.3,,in_stock,https://www.amazon.ae/s?k=Rasasi+Hawas+Viper+100ml,https://www.fragrantica.com/perfume/Rasasi/Hawas-Viper-113594.html,,3.73,161,male,Oriental,"warm spicy, aromatic, tobacco, green, sweet, cannabis, coffee, herbal, fruity, musky","Perfumers, Perfumers","Saffron, cannabis, Thyme, Green Notes, Davana","Tobacco, Coffee, Cinnamon, Violet, Raspberry","Gurjan balsam, Musk, Tonka",85,23,9,12,32,43.0,14.0,69.0,96.0,35.0,77.0
2026-05-14,Royal Blend Bourbon,French Avenue,arabic,UAE,AED,127.0,29.52,100.0,0.2952,4.3,,in_stock,https://www.amazon.ae/s?k=French+Avenue+Royal+Blend+Bourbon+100ml,https://www.fragrantica.com/perfume/French-Avenue/Royal-Blend-Bourbon-103478.html,,3.64,228,unisex,Aromatic,"woody, warm spicy, cinnamon, aromatic, green, fresh spicy, balsamic, amber","Perfumers, Perfumers","Cinnamon, Peppermint, Bark, Basil","Bourbon Whiskey, Lavender","Oak, Peru Balsam",79,65,29,32,23,39.0,10.0,112.0,123.0,43.0,107.0
2026-05-14,Azzure Oud,French Avenue,arabic,UAE,AED,146.85,34.13,100.0,0.3413,4.1,,in_stock,https://www.amazon.ae/s?k=French+Avenue+Azzure+Oud+100ml,https://www.fragrantica.com/perfume/French-Avenue/Azzure-Oud-94714.html,,3.81,1486,male,Oriental,"fruity, oud, leather, sweet, woody, tropical, amber, warm spicy, animalic, fresh","Perfumers, Perfumers","Passionfruit, Fruity Notes, Rose, Saffron","Oud, Benzoin, Patchouli","Leather, Amber, Guaiac Wood, Cedarwood, Sandalwood, Vanilla, Labdanum",666,354,146,153,167,452.0,172.0,799.0,998.0,429.0,862.0
2026-05-14,Vulcan Feu,French Avenue,arabic,UAE,AED,149.85,34.83,100.0,0.3483,4.5,,in_stock,https://www.amazon.ae/s?k=French+Avenue+Vulcan+Feu+100ml,https://www.fragrantica.com/perfume/French-Avenue/Vulcan-Feu-105520.html,,4.43,4883,unisex,Floral,"tropical, fruity, sweet, citrus, woody, fresh, fresh spicy, aromatic, terpenic, amber","Perfumers, Perfumers","Mango, Lemon, Ginger, Rhubarb","Pink Pepper, Jasmine, Violet, Praline","Tonka Bean, Cedarwood, Ambergris, Moss",3200,1000,368,197,104,3000.0,3600.0,904.0,383.0,3200.0,1100.0
2026-05-14,Veneno,French Avenue,arabic,UAE,AED,180.0,41.84,100.0,0.4184,4.1,,in_stock,https://www.amazon.ae/s?k=French+Avenue+Veneno+100ml,https://www.fragrantica.com/perfume/French-Avenue/Veneno-105519.html,,4.2,506,unisex,Aromatic Fruity,"smoky, fruity, cinnamon, tobacco, vanilla, warm spicy, sweet, fresh, green, mossy","Perfumers, Perfumers, Jean-Louis Sieuzac","Apple, Smoke, Cinnamon","Tobacco, Moss","Bourbon Vanilla, Orcanox™",265,146,45,33,17,106.0,34.0,286.0,321.0,93.0,284.0
2026-05-14,Tres Nuit,Armaf,arabic,UAE,AED,75.0,17.43,100.0,0.1743,4.0,,in_stock,https://www.amazon.ae/s?k=Armaf+Tres+Nuit+100ml,https://www.fragrantica.com/perfume/Armaf/Tres-Nuit-27711.html,,4.12,3364,male,Aromatic Spicy,"powdery, violet, lavender, woody, iris, citrus, amber, aromatic, floral, animalic","Perfumers, Perfumers","Iris, Lemon, Vervain","Lavender, Violet, Spicy Notes","Ambergris, Sandalwood",1400,1300,331,271,48,1900.0,1800.0,1000.0,297.0,1900.0,704.0
2026-05-14,L'Aventure,Al Haramain,arabic,UAE,AED,154.65,35.95,100.0,0.3595,4.0,,in_stock,https://www.amazon.ae/s?k=Al+Haramain+L+Aventure+100ml,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/L-Aventure-40405.html,,4.17,2721,male,Chypre Fruity,"citrus, aromatic, woody, musky, fresh spicy, white floral, powdery","Perfumers, Perfumers","Lemon, Bergamot, elemi","Woody Notes, Jasmine, Lily-of-the-Valley","Musk, Patchouli, Amber",1300,948,248,202,54,1500.0,1500.0,1200.0,549.0,1500.0,931.0
2026-05-14,L'Aventure Knight,Al Haramain,arabic,UAE,AED,154.65,35.95,100.0,0.3595,4.0,,in_stock,https://www.amazon.ae/s?k=Al+Haramain+L+Aventure+Knight+100ml,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/L-Aventure-Knight-51824.html,,4.0,880,male,Oriental Fougere,"powdery, citrus, ozonic, iris, woody, amber, green, musky, aquatic, animalic","Perfumers, Perfumers","Lemon Verbena, Bergamot, Tea","Violet Leaf, Iris","Powdery Notes, Ambergris, Musk, Sandalwood",358,304,105,82,31,540.0,485.0,350.0,136.0,519.0,273.0
2026-05-14,Supremacy Silver,Afnan,arabic,UAE,AED,111.5,25.92,100.0,0.2592,3.9,,in_stock,https://www.amazon.ae/s?k=Afnan+Supremacy+Silver+100ml,https://www.fragrantica.com/perfume/Afnan/Supremacy-Silver-27352.html,,4.06,2305,male,Woody Floral Musk,"fruity, leather, woody, sweet, smoky, citrus, musky, mossy, tropical, fresh","Perfumers, Perfumers, Imran Fazlani","Pineapple, Black Currant, Bergamot, Apple","Birch, Patchouli, Moroccan Jasmine, Rose","Musk, Oakmoss, Ambergris, Vanilla",976,812,256,200,61,1200.0,1200.0,976.0,465.0,1200.0,761.0
2026-05-14,Supremacy Gold,Afnan,arabic,UAE,AED,89.45,20.79,100.0,0.2079,5.0,,in_stock,https://www.amazon.ae/s?k=Afnan+Supremacy+Gold+100ml,https://www.fragrantica.com/perfume/Afnan/Supremacy-Gold-27351.html,,3.81,251,unisex,Oriental,"amber, powdery, fresh spicy, floral, violet, vanilla, iris, oud, warm spicy, woody","Perfumers, Perfumers","Nutmeg, Violet, Peach Blossom, Cumin","Iris, Patchouli","Amber, Vanilla, Agarwood (Oud), Benzoin",87,81,40,34,9,98.0,49.0,123.0,107.0,83.0,100.0
2026-05-14,Saffron Oud,Arabian Oud,arabic,UAE,AED,102.0,23.71,100.0,0.2371,3.8,,in_stock,https://www.amazon.ae/s?k=Arabian+Oud+Saffron+Oud+100ml,https://www.fragrantica.com/perfume/Arabian-Oud/Saffron-Oud-91547.html,,4.68,82,unisex,,,"Perfumers, Perfumers",,,,61,17,3,1,0,30.0,16.0,41.0,51.0,29.0,47.0
2026-05-15,Royal Oud,Creed,designer,USA,USD,41.99,35.88,100.0,0.3588,4.0,,in_stock,https://www.amazon.com/s?k=Creed+Royal+Oud,https://www.fragrantica.com/perfume/Creed/Royal-Oud-12317.html,,4.36,5564,unisex,Oriental Fougere,"woody, musky, powdery, citrus, aromatic, soft spicy, green, oud, amber","Perfumers, Perfumers, Julien Rasquinet, Olivier Creed","Pink Pepper, Lemon, Sicilian Bergamot","Cedar, Angelica, Galbanum","Sandalwood, Agarwood (Oud), Musk",3300,1500,316,409,62,1700.0,709.0,2400.0,2200.0,1800.0,2100.0
2026-05-15,Wind Flowers,Creed,designer,USA,USD,460.0,393.1,100.0,3.931,4.2,,in_stock,https://www.amazon.com/s?k=Creed+Wind+Flowers,https://www.fragrantica.com/perfume/Creed/Wind-Flowers-70182.html,,3.61,1036,female,Floral,"white floral, sweet, powdery, musky, tuberose, rose, iris, woody, animalic","Perfumers, Perfumers, Olivier Creed","Jasmine, Orange Blossom, Peach","Jasmine Sambac, Tuberose, Rose","Musk, Orange Blossom, Praline, Iris, Sandalwood",322,283,207,156,68,358.0,276.0,177.0,102.0,338.0,136.0
2026-05-15,Le Male,Jean Paul Gaultier,designer,USA,USD,71.18,60.83,100.0,0.6083,4.6,,in_stock,https://www.amazon.com/s?k=Jean+Paul+Gaultier+Le+Male,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Le-Male-430.html,,4.0,24412,female,Oriental Fougere,"aromatic, vanilla, fresh spicy, lavender, warm spicy, green, powdery, amber, sweet, woody","Perfumers, Perfumers, Francis Kurkdjian","Lavender, Mint, Cardamom, Bergamot, Artemisia","Cinnamon, Orange Blossom, Caraway","Vanilla, Tonka Bean, Amber, Sandalwood, Cedar",9900,8900,1900,3300,464,8600.0,5700.0,9500.0,9700.0,9200.0,9600.0
2026-05-15,Ultra Male,Jean Paul Gaultier,designer,USA,USD,83.86,71.66,100.0,0.7166,4.7,,in_stock,https://www.amazon.com/s?k=Jean+Paul+Gaultier+Ultra+Male,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Ultra-Male-30947.html,,4.45,16898,male,Oriental Fougere,"vanilla, fruity, aromatic, sweet, cinnamon, warm spicy, fresh spicy, lavender, powdery, green","Perfumers, Perfumers, Francis Kurkdjian","Pear, Lavender, Mint, Bergamot, Lemon","Cinnamon, Clary Sage, Caraway","Black Vanilla Husk, Amber, Patchouli, Cedar",10800,4100,843,881,207,5600.0,2700.0,9300.0,10600.0,4000.0,10500.0
2026-05-15,Le Male Le Parfum,Jean Paul Gaultier,designer,USA,USD,108.98,93.13,100.0,0.9313,4.6,,in_stock,https://www.amazon.com/s?k=Jean+Paul+Gaultier+Le+Male+Le+Parfum,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Le-Male-Le-Parfum-61856.html,,4.59,26197,male,Oriental,"warm spicy, vanilla, lavender, aromatic, powdery, iris, woody, amber, violet","Perfumers, Perfumers, Natalie Gracia-Cetto, Quentin Bisch",Cardamom,"Lavender, Iris","Vanilla, Oriental notes, Woodsy Notes",19200,4700,1300,601,381,8000.0,2800.0,16500.0,19200.0,7300.0,17200.0
2026-05-15,Scandal Pour Homme,Jean Paul Gaultier,designer,USA,USD,110.95,94.81,100.0,0.9481,4.6,,in_stock,https://www.amazon.com/s?k=Jean+Paul+Gaultier+Scandal+Pour+Homme,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Scandal-Pour-Homme-68074.html,,4.27,7111,male,Oriental Woody,"caramel, aromatic, sweet, citrus, vanilla, amber, soft spicy, woody","Perfumers, Perfumers, Christophe Raynaud, Natalie Gracia-Cetto, Quentin Bisch","Mandarin Orange, Clary Sage","Caramel, Tonka Bean",Vetiver,3900,2000,652,373,196,2300.0,963.0,4100.0,4500.0,2100.0,4200.0
2026-05-15,Le Male Elixir,Jean Paul Gaultier,designer,USA,USD,108.98,93.13,100.0,0.9313,4.6,,in_stock,https://www.amazon.com/s?k=Jean+Paul+Gaultier+Le+Male+Elixir,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Le-Male-Elixir-81642.html,,4.52,24061,male,Oriental Fougere,"vanilla, sweet, honey, aromatic, amber, lavender, tobacco, green, fresh spicy, powdery","Perfumers, Perfumers, Quentin Bisch","Lavender, Mint","Vanilla, Benzoin","Honey, Tonka Bean, Tobacco",17100,4200,1400,773,596,5000.0,2400.0,14200.0,18400.0,6600.0,15200.0
2026-05-15,Bleu de Chanel,Chanel,designer,USA,USD,199.0,170.06,100.0,1.7006,4.2,,in_stock,https://www.amazon.com/s?k=Chanel+Bleu+de+Chanel,https://www.fragrantica.com/perfume/Chanel/Bleu-de-Chanel-9099.html,,4.18,20566,male,Woody Aromatic,"citrus, woody, fresh spicy, aromatic, amber, smoky, balsamic, warm spicy, green, fresh","Perfumers, Perfumers, Jacques Polge","Grapefruit, Lemon, Mint, Pink Pepper","Ginger, Nutmeg, Jasmine, Iso E Super","Incense, Cedar, Vetiver, Sandalwood, Patchouli, Labdanum, White Musk",9800,7300,1200,2000,218,8500.0,7900.0,7300.0,5000.0,8700.0,7500.0
2026-05-15,Allure Homme Sport,Chanel,designer,USA,USD,158.0,135.02,100.0,1.3502,4.2,,in_stock,https://www.amazon.com/s?k=Chanel+Allure+Homme+Sport,https://www.fragrantica.com/perfume/Chanel/Allure-Homme-Sport-607.html,,4.26,15167,male,Woody Spicy,"citrus, aromatic, vanilla, aldehydic, marine, sweet, fresh spicy, fresh, amber, powdery","Perfumers, Perfumers, Jacques Polge","Orange, Sea Notes, Aldehydes, Blood Mandarin","Pepper, Neroli, Cedar","Vanilla, Tonka Bean, White Musk, Amber, Vetiver, Elemi resin",7500,5500,857,1200,121,6300.0,7100.0,3000.0,1400.0,7100.0,2400.0
2026-05-15,Coco Mademoiselle,Chanel,designer,USA,USD,175.99,150.39,100.0,1.5039,4.4,,in_stock,https://www.amazon.com/s?k=Chanel+Coco+Mademoiselle,https://www.fragrantica.com/perfume/Chanel/Coco-Mademoiselle-611.html,,4.11,32773,female,Oriental Floral,"citrus, woody, patchouli, sweet, white floral, rose, earthy, vanilla, warm spicy, yellow floral","Perfumers, Perfumers, Jacques Polge","Orange, Mandarin Orange, Bergamot, Orange Blossom","Turkish Rose, Jasmine, Mimosa, Ylang-Ylang","Patchouli, White Musk, Vanilla, Vetiver, Tonka Bean, Opoponax",14900,11600,1800,4000,514,9100.0,5200.0,8600.0,7400.0,10600.0,7200.0
2026-05-15,Chanel No 5 Eau Premiere,Chanel,designer,USA,USD,209.0,178.6,100.0,1.786,4.4,,in_stock,https://www.amazon.com/s?k=Chanel+No+5+Eau+Premiere,https://www.fragrantica.com/perfume/Chanel/Chanel-N-5-Eau-Premiere-1360.html,,4.21,6182,female,Floral Aldehyde,"woody, aldehydic, fresh, white floral, yellow floral, vanilla, sweet, rose, floral, powdery","Perfumers, Perfumers, Jacques Polge","Aldehydes, Ylang-Ylang, Neroli","Jasmine, Tincture of Rose","Vanille, Sandalwood, Vetyver",2900,2400,75,751,12,1500.0,820.0,1100.0,892.0,1700.0,852.0
2026-05-15,Egoiste Platinum,Chanel,designer,USA,USD,165.46,141.39,100.0,1.4139,4.4,,in_stock,https://www.amazon.com/s?k=Chanel+Egoiste+Platinum,https://www.fragrantica.com/perfume/Chanel/Egoiste-Platinum-614.html,,4.23,12025,male,Woody Floral Musk,"aromatic, fresh spicy, woody, lavender, green, herbal","Perfumers, Perfumers, Jacques Polge","Lavender, Rosemary, Neroli, Petitgrain","Geranium, Clary Sage, Galbanum, Jasmine","Oakmoss, Vetiver, Cedar, Sandalwood, Amber",6300,3800,615,1200,156,4900.0,4300.0,3800.0,2100.0,5000.0,2700.0
2026-05-15,Oud Wood,Tom Ford,designer,USA,USD,180.0,153.82,100.0,1.5382,3.0,,in_stock,https://www.amazon.com/s?k=Tom+Ford+Oud+Wood,https://www.fragrantica.com/perfume/Tom-Ford/Oud-Wood-1826.html,,4.29,16860,unisex,Oriental Woody,"woody, warm spicy, oud, aromatic, vanilla, balsamic, fresh spicy, amber, powdery, sweet","Perfumers, Perfumers, Richard Herpin","Agarwood (Oud), Brazilian Rosewood, Cardamom, Sandalwood, Sichuan Pepper, Vanilla, Vetiver, Tonka Bean, Amber",,,9400,4700,1300,1100,316,4000.0,1700.0,7600.0,7400.0,4800.0,6900.0
2026-05-15,Black Orchid,Tom Ford,designer,USA,USD,128.99,110.23,100.0,1.1023,5.0,,in_stock,https://www.amazon.com/s?k=Tom+Ford+Black+Orchid,https://www.fragrantica.com/perfume/Tom-Ford/Black-Orchid-1018.html,,3.89,31629,female,Oriental Floral,"warm spicy, earthy, woody, sweet, amber, patchouli, floral, chocolate, powdery, balsamic","Perfumers, Perfumers, David Apel, Pierre Negrin","Truffle, Gardenia, Black Currant, Ylang-Ylang, Jasmine, Bergamot, Mandarin Orange, Amalfi Lemon","Orchid, Spices, Gardenia, Fruity Notes, Ylang-Ylang, Jasmine, Lotus","Mexican chocolate, Patchouli, Vanille, Incense, Amber, Sandalwood, Vetiver, White Musk",13800,9000,1900,5400,1500,3100.0,1800.0,10100.0,12100.0,3600.0,12400.0
2026-05-15,Tobacco Vanille,Tom Ford,designer,USA,USD,135.85,116.09,100.0,1.1609,4.4,,in_stock,https://www.amazon.com/s?k=Tom+Ford+Tobacco+Vanille,https://www.fragrantica.com/perfume/Tom-Ford/Tobacco-Vanille-1825.html,,4.18,30171,unisex,Oriental Spicy,"vanilla, sweet, tobacco, warm spicy, fruity, woody, cacao, powdery","Perfumers, Perfumers, Olivier Gillotin","Tobacco Leaf, Spicy Notes","Vanilla, Cacao, Tonka Bean, Tobacco Blossom","Dried Fruits, Woody Notes",16400,7900,2000,3000,972,2600.0,1600.0,11900.0,14500.0,5100.0,12400.0
2026-05-15,Lost Cherry,Tom Ford,designer,USA,USD,87.0,74.35,100.0,0.7435,4.6,,in_stock,https://www.amazon.com/s?k=Tom+Ford+Lost+Cherry,https://www.fragrantica.com/perfume/Tom-Ford/Lost-Cherry-51411.html,,4.07,17245,unisex,Oriental Floral,"cherry, sweet, almond, nutty, fruity, vanilla, warm spicy, amber, woody, balsamic","Perfumers, Perfumers, Louise Turner","Bitter Almond, Black Cherry, Cherry Liqueur","Sour Cherry, Plum, Turkish Rose, Jasmine Sambac","Vanilla, Tonka Bean, Cinnamon, Peru Balsam, Sandalwood, Benzoin, Cloves, Cedar, Patchouli, Vetiver",8100,5000,1900,1500,645,3400.0,2200.0,6400.0,6200.0,4100.0,6100.0
2026-05-15,Tuscan Leather,Tom Ford,designer,USA,USD,120.98,103.38,100.0,1.0338,4.4,,in_stock,https://www.amazon.com/s?k=Tom+Ford+Tuscan+Leather,https://www.fragrantica.com/perfume/Tom-Ford/Tuscan-Leather-1849.html,,4.26,10246,unisex,Leather,"leather, fruity, animalic, sweet, amber, warm spicy, smoky, woody","Perfumers, Perfumers","Raspberry, Saffron, Thyme","Olibanum, Jasmine","Leather, Suede, Woody Notes, Amber",5700,2900,517,956,191,1400.0,557.0,3800.0,3800.0,2000.0,3600.0
2026-05-15,Verde Accento,Xerjoff,designer,USA,USD,330.0,282.0,100.0,2.82,3.9,,in_stock,https://www.amazon.com/s?k=Xerjoff+Verde+Accento,https://www.fragrantica.com/perfume/Xerjoff/Verde-Accento-105329.html,,4.05,22,unisex,,"woody, citrus, powdery, white floral, patchouli, musky, warm spicy, iris, earthy, soft spicy","Perfumers, Perfumers","Italian Mandarin, Bergamot","Jasmine, Iris, Pink Pepper","Patchouli, Sandalwood, Musk, Amber, Bourbon Vanilla",11,6,2,1,2,5.0,7.0,4.0,1.0,7.0,2.0
2026-05-15,1888,Xerjoff,designer,USA,USD,290.0,247.82,100.0,2.4782,4.5,,in_stock,https://www.amazon.com/s?k=Xerjoff+1888,https://www.fragrantica.com/perfume/Xerjoff/1888-21616.html,,4.18,2350,unisex,Oriental Floral,"warm spicy, woody, amber, floral, aromatic, yellow floral, fresh spicy, leather, powdery, rose","Perfumers, Perfumers","Carnation, Pepper, Coriander, Saffron","Ylang-Ylang, Rose, Neroli","Amber, Sandalwood, Patchouli, Birch",1100,764,213,203,33,459.0,178.0,964.0,951.0,635.0,816.0
2026-05-15,Eros,Versace,designer,USA,USD,80.39,68.7,100.0,0.687,4.6,,in_stock,https://www.amazon.com/s?k=Versace+Eros,https://www.fragrantica.com/perfume/Versace/Eros-16657.html,,4.06,29338,male,Aromatic Fougere,"vanilla, aromatic, green, fresh spicy, amber, fruity, citrus, woody, sweet, fresh","Perfumers, Perfumers, Aurélien Guichard","Mint, Green Apple, Lemon","Tonka Bean, Ambroxan, Geranium","Madagascar Vanilla, Virginian Cedar, Atlas Cedar, Vetiver, Oakmoss",12000,11200,2800,2700,644,13100.0,10400.0,12300.0,11800.0,11200.0,14000.0
2026-05-15,Bright Crystal,Versace,designer,USA,USD,48.72,41.63,100.0,0.4163,4.4,,in_stock,https://www.amazon.com/s?k=Versace+Bright+Crystal,https://www.fragrantica.com/perfume/Versace/Bright-Crystal-632.html,,3.74,23857,female,Floral Fruity,"floral, citrus, fresh, woody, rose, fresh spicy, aquatic","Perfumers, Perfumers, Alberto Morillas","Yuzu, Pomegranate, Ice","Peony, Lotus, Magnolia","Musk, Mahogany, Amber",5800,11100,2200,4300,348,8700.0,7700.0,1700.0,1500.0,9500.0,1500.0
2026-05-15,Invictus,Rabanne,designer,USA,USD,130.0,111.09,100.0,1.1109,4.7,,in_stock,https://www.amazon.com/s?k=Rabanne+Invictus,https://www.fragrantica.com/perfume/Rabanne/Invictus-18471.html,,3.8,14683,male,Woody Aquatic,"citrus, marine, aromatic, fresh spicy, woody, salty, amber, white floral, aquatic, animalic","Perfumers, Perfumers, Anne Flipo, Dominique Ropion, Olivier Polge, Véronique Nyberg","Sea Notes, Grapefruit, Mandarin Orange","Bay Leaf, Jasmine","Ambergris, Guaiac Wood, Oakmoss, Patchouli",4400,6000,1500,2300,413,6400.0,7100.0,3000.0,1600.0,6900.0,3100.0
2026-05-15,My Way,Giorgio Armani,designer,USA,USD,,,100.0,,4.5,,unavailable,https://www.amazon.com/s?k=Giorgio+Armani+My+Way,https://www.fragrantica.com/perfume/Giorgio-Armani/My-Way-62036.html,,3.78,13137,female,Floral,"white floral, tuberose, citrus, animalic, vanilla","Perfumers, Perfumers, Bruno Jovanovic, Carlos Benaïm","Orange Blossom, Bergamot","Tuberose, Indian Jasmine","Madagascar Vanilla, White Musk, Virginian Cedar",4400,4400,2000,1700,602,5100.0,3700.0,2600.0,1800.0,5000.0,2000.0
2026-05-15,Black Opium,Yves Saint Laurent,designer,USA,USD,151.62,129.57,100.0,1.2957,4.7,,in_stock,https://www.amazon.com/s?k=Yves+Saint+Laurent+Black+Opium,https://www.fragrantica.com/perfume/Yves-Saint-Laurent/Black-Opium-25324.html,,3.94,33729,female,Oriental Vanilla,"vanilla, coffee, sweet, white floral, warm spicy, soft spicy, woody, fruity, balsamic, powdery","Perfumers, Perfumers, Honorine Blanc, Marie Salamagne, Nathalie Lorson, Olivier Cresp","Pear, Pink Pepper, Orange Blossom","Coffee, Jasmine, Bitter Almond, Licorice","Vanilla, Patchouli, Cashmere Wood, Cedar",13100,11900,3300,4400,968,3300.0,2100.0,11700.0,13500.0,5200.0,13800.0
2026-05-15,Good Girl,Carolina Herrera,designer,USA,USD,110.99,94.85,100.0,0.9485,4.7,,in_stock,https://www.amazon.com/s?k=Carolina+Herrera+Good+Girl,https://www.fragrantica.com/perfume/Carolina-Herrera/Good-Girl-39681.html,,3.95,24533,female,Oriental Floral,"sweet, white floral, warm spicy, vanilla, amber, cacao, woody, tuberose, almond, powdery","Perfumers, Perfumers, Louise Turner, Quentin Bisch","Almond, Coffee, Bergamot, Lemon","Tuberose, Jasmine Sambac, Orange Blossom, Bulgarian Rose, Orris","Tonka Bean, Cacao, Vanilla, Praline, Sandalwood, Musk, Amber, Cashmere Wood, Patchouli, Cinnamon, Cedar",9900,8100,2600,3200,704,3600.0,2100.0,8300.0,9100.0,4100.0,10200.0
2026-05-15,Vintage Radio,Lattafa,arabic,USA,USD,29.98,25.62,100.0,0.2562,4.6,,in_stock,https://www.amazon.com/s?k=Lattafa+Vintage+Radio,https://www.fragrantica.com/perfume/Lattafa-Perfumes/Vintage-Radio-89454.html,,4.31,3796,unisex,Oriental Woody,"woody, fruity, aromatic, fresh spicy, citrus, lavender, sweet, herbal, warm spicy, powdery","Perfumers, Perfumers","Lavender, Sage, Bergamot","Plum, Palo Santo, Black Pepper","Sandalwood, Oud",2100,1000,355,206,71,2100.0,874.0,2300.0,2200.0,1900.0,2000.0
